,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
2982,90370.2777,Salmonella enterica subsp. enterica serovar Typhi strain 343076_241191,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2983,90370.2779,Salmonella enterica subsp. enterica serovar Typhi strain 343076_242118,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2984,90370.3023,Salmonella enterica subsp. enterica serovar Typhi strain 343076_242179,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2985,90370.2962,Salmonella enterica subsp. enterica serovar Typhi strain 343076_243130,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2986,90370.2778,Salmonella enterica subsp. enterica serovar Typhi strain 343076_243167,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2987,90370.2780,Salmonella enterica subsp. enterica serovar Typhi strain 343076_244142,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2988,90370.2923,Salmonella enterica subsp. enterica serovar Typhi strain 343076_244155,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2989,90370.2781,Salmonella enterica subsp. enterica serovar Typhi strain 343076_245154,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2990,90370.2963,Salmonella enterica subsp. enterica serovar Typhi strain 343076_246166,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2991,90370.2964,Salmonella enterica subsp. enterica serovar Typhi strain 343076_247178,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2992,90370.3176,Salmonella enterica subsp. enterica serovar Typhi strain 343076_248190,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2993,90370.3021,Salmonella enterica subsp. enterica serovar Typhi strain 343076_249107,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2994,90370.2965,Salmonella enterica subsp. enterica serovar Typhi strain 343076_250119,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2995,90370.2783,Salmonella enterica subsp. enterica serovar Typhi strain 343076_251131,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2996,90370.2782,Salmonella enterica subsp. enterica serovar Typhi strain 343076_252143,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2997,90370.3024,Salmonella enterica subsp. enterica serovar Typhi strain 343076_253155,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2998,90370.3026,Salmonella enterica subsp. enterica serovar Typhi strain 343076_254167,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2999,90370.2784,Salmonella enterica subsp. enterica serovar Typhi strain 343076_255179,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3000,90370.3025,Salmonella enterica subsp. enterica serovar Typhi strain 343076_256191,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3001,90370.2966,Salmonella enterica subsp. enterica serovar Typhi strain 343076_257108,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3002,90370.2785,Salmonella enterica subsp. enterica serovar Typhi strain 343076_258120,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3003,90370.3028,Salmonella enterica subsp. enterica serovar Typhi strain 343076_259132,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3004,90370.2786,Salmonella enterica subsp. enterica serovar Typhi strain 343076_260144,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3005,90370.3177,Salmonella enterica subsp. enterica serovar Typhi strain 343076_261156,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
3006,90370.2787,Salmonella enterica subsp. enterica serovar Typhi strain 343076_262168,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3007,90370.3027,Salmonella enterica subsp. enterica serovar Typhi strain 343076_263180,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3008,90370.3029,Salmonella enterica subsp. enterica serovar Typhi strain 343076_264192,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3009,90370.3031,Salmonella enterica subsp. enterica serovar Typhi strain 343076_265109,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3010,90370.3030,Salmonella enterica subsp. enterica serovar Typhi strain 343076_266121,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3011,90370.2921,Salmonella enterica subsp. enterica serovar Typhi strain 343076_267133,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3012,90370.3032,Salmonella enterica subsp. enterica serovar Typhi strain 343076_268145,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3013,90370.3033,Salmonella enterica subsp. enterica serovar Typhi strain 343076_269157,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3014,90370.3034,Salmonella enterica subsp. enterica serovar Typhi strain 343076_270169,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3015,90370.2967,Salmonella enterica subsp. enterica serovar Typhi strain 343076_271181,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3016,90370.2788,Salmonella enterica subsp. enterica serovar Typhi strain 343076_272193,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3017,90370.3035,Salmonella enterica subsp. enterica serovar Typhi strain 343076_273110,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3018,90370.2968,Salmonella enterica subsp. enterica serovar Typhi strain 343076_274122,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3019,90370.2789,Salmonella enterica subsp. enterica serovar Typhi strain 343076_275134,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3020,90370.2790,Salmonella enterica subsp. enterica serovar Typhi strain 343076_276146,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3021,90370.3166,Salmonella enterica subsp. enterica serovar Typhi strain 343076_277158,90370,,resistant,,,,resistant,susceptible,,,,,,,resistant,,,,susceptible,,,,
3022,90370.2791,Salmonella enterica subsp. enterica serovar Typhi strain 343076_278170,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3023,90370.2911,Salmonella enterica subsp. enterica serovar Typhi strain 343076_279182,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
3024,90370.2792,Salmonella enterica subsp. enterica serovar Typhi strain 343076_280194,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3025,90370.2891,Salmonella enterica subsp. enterica serovar Typhi strain 343076_282123,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3026,90370.2793,Salmonella enterica subsp. enterica serovar Typhi strain 343076_283135,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3027,90370.2794,Salmonella enterica subsp. enterica serovar Typhi strain 343076_284147,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3028,90370.3036,Salmonella enterica subsp. enterica serovar Typhi strain 343076_285159,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3029,90370.2795,Salmonella enterica subsp. enterica serovar Typhi strain 343076_286171,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3030,90370.2796,Salmonella enterica subsp. enterica serovar Typhi strain 343076_287183,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3031,90370.3037,Salmonella enterica subsp. enterica serovar Typhi strain 343076_288195,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3032,90370.3038,Salmonella enterica subsp. enterica serovar Typhi strain 343076_289112,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3033,90370.3039,Salmonella enterica subsp. enterica serovar Typhi strain 343076_290124,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3034,90370.2797,Salmonella enterica subsp. enterica serovar Typhi strain 343076_292148,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3035,90370.2912,Salmonella enterica subsp. enterica serovar Typhi strain 343076_293160,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
3036,90370.2798,Salmonella enterica subsp. enterica serovar Typhi strain 343076_294172,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3037,90370.2800,Salmonella enterica subsp. enterica serovar Typhi strain 343076_295184,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3038,90370.3040,Salmonella enterica subsp. enterica serovar Typhi strain 343076_296196,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3039,90370.2799,Salmonella enterica subsp. enterica serovar Typhi strain 343077_201101,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3040,90370.2913,Salmonella enterica subsp. enterica serovar Typhi strain 343077_201196,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
3041,90370.2892,Salmonella enterica subsp. enterica serovar Typhi strain 343077_202184,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3042,90370.3041,Salmonella enterica subsp. enterica serovar Typhi strain 343077_203125,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3043,90370.2969,Salmonella enterica subsp. enterica serovar Typhi strain 343077_203172,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3044,90370.3042,Salmonella enterica subsp. enterica serovar Typhi strain 343077_204137,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3045,90370.3043,Salmonella enterica subsp. enterica serovar Typhi strain 343077_204160,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3046,90370.2802,Salmonella enterica subsp. enterica serovar Typhi strain 343077_205148,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3047,90370.3044,Salmonella enterica subsp. enterica serovar Typhi strain 343077_205149,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3048,90370.3045,Salmonella enterica subsp. enterica serovar Typhi strain 343077_206136,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3049,90370.3046,Salmonella enterica subsp. enterica serovar Typhi strain 343077_206161,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3050,90370.3047,Salmonella enterica subsp. enterica serovar Typhi strain 343077_207124,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3051,90370.2971,Salmonella enterica subsp. enterica serovar Typhi strain 343077_207173,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3052,90370.2970,Salmonella enterica subsp. enterica serovar Typhi strain 343077_208112,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3053,90370.3048,Salmonella enterica subsp. enterica serovar Typhi strain 343077_208185,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3054,90370.2801,Salmonella enterica subsp. enterica serovar Typhi strain 343077_209102,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3055,90370.2972,Salmonella enterica subsp. enterica serovar Typhi strain 343077_209195,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3056,90370.3049,Salmonella enterica subsp. enterica serovar Typhi strain 343077_210114,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3057,90370.2803,Salmonella enterica subsp. enterica serovar Typhi strain 343077_210183,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3058,90370.3051,Salmonella enterica subsp. enterica serovar Typhi strain 343077_211126,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3059,90370.2974,Salmonella enterica subsp. enterica serovar Typhi strain 343077_211171,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3060,90370.3050,Salmonella enterica subsp. enterica serovar Typhi strain 343077_212138,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3061,90370.3055,Salmonella enterica subsp. enterica serovar Typhi strain 343077_212159,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3062,90370.3178,Salmonella enterica subsp. enterica serovar Typhi strain 343077_213147,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
3063,90370.2895,Salmonella enterica subsp. enterica serovar Typhi strain 343077_213150,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3064,90370.2973,Salmonella enterica subsp. enterica serovar Typhi strain 343077_214135,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3065,90370.2496,Salmonella enterica subsp. enterica serovar Typhi strain 343077_214162,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3066,90370.2804,Salmonella enterica subsp. enterica serovar Typhi strain 343077_215123,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3067,90370.2975,Salmonella enterica subsp. enterica serovar Typhi strain 343077_215174,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3068,90370.2805,Salmonella enterica subsp. enterica serovar Typhi strain 343077_216111,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3069,90370.2806,Salmonella enterica subsp. enterica serovar Typhi strain 343077_216186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3070,90370.2807,Salmonella enterica subsp. enterica serovar Typhi strain 343077_217103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3071,90370.2808,Salmonella enterica subsp. enterica serovar Typhi strain 343077_217194,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3072,90370.2914,Salmonella enterica subsp. enterica serovar Typhi strain 343077_218115,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
3073,90370.2809,Salmonella enterica subsp. enterica serovar Typhi strain 343077_218182,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3074,90370.3054,Salmonella enterica subsp. enterica serovar Typhi strain 343077_219127,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3075,90370.3179,Salmonella enterica subsp. enterica serovar Typhi strain 343077_219170,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
3076,90370.3053,Salmonella enterica subsp. enterica serovar Typhi strain 343077_220139,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3077,90370.2810,Salmonella enterica subsp. enterica serovar Typhi strain 343077_220158,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3078,90370.2976,Salmonella enterica subsp. enterica serovar Typhi strain 343077_221146,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3079,90370.3052,Salmonella enterica subsp. enterica serovar Typhi strain 343077_221151,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3080,90370.2811,Salmonella enterica subsp. enterica serovar Typhi strain 343077_222134,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
3081,90370.3056,Salmonella enterica subsp. enterica serovar Typhi strain 343077_222163,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3082,90370.3057,Salmonella enterica subsp. enterica serovar Typhi strain 343077_223122,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3083,90370.3180,Salmonella enterica subsp. enterica serovar Typhi strain 343077_223175,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
3084,90370.3058,Salmonella enterica subsp. enterica serovar Typhi strain 343077_224110,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3085,90370.3059,Salmonella enterica subsp. enterica serovar Typhi strain 343077_224187,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
3086,90370.3181,Salmonella enterica subsp. enterica serovar Typhi strain 343077_225104,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
3087,90370.3060,Salmonella enterica subsp. enterica serovar Typhi strain 343077_225193,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
